0	cl	1	spp.	Softwood	Softwoods_(general)	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
10	tf	3	spp.	Abies	fir_spp.	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
11	tf	3	amabilis	Abies	Pacific_silver_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
12	tf	3	balsamea	Abies	balsam_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
14	tf	3	bracteata	Abies	Santa_Lucia_or_bristlecone_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
15	tf	3	concolor	Abies	white_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
16	tf	3	fraseri	Abies	Fraser_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
17	tf	3	grandis	Abies	grand_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
18	tf	3	lasiocarpa	Abies	corkbark_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
19	tf	3	lasiocarpa	Abies	subalpine_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
20	tf	3	magnifica	Abies	California_red_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
21	tf	3	shastensis	Abies	Shasta_red_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
22	tf	3	procera	Abies	noble_fir	0.75	0.000750	0.300	0.000030	5	1	170	10	0.592342554	25.99949993	0.431405008	0.5	0.0005
41	cl	1	lawsoniana	Chamaecyparis	Port-Orford-cedar	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
42	cl	1	nootkatensis	Chamaecyparis	Alaska_yellow-cedar	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
43	cl	1	thyoides	Chamaecyparis	Atlantic_white-cedar	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
50	wo	10	spp.	Cupressus	cypress	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
51	wo	10	arizonica	Cupressus	Arizona_cypress	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
58	wo	10	pinchotii	Juniperus	Pinchot_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
59	wo	10	coahuilensis	Juniperus	redberry_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
60	wo	10	flaccida	Juniperus	Drooping_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
62	wo	10	californica	Juniperus	California_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
63	wo	10	deppeana	Juniperus	alligator_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
64	wo	10	occidentalis	Juniperus	western_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
65	wo	10	osteosperma	Juniperus	Utah_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
66	wo	10	scopulorum	Juniperus	Rocky_Mountain_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
67	cl	1	virginiana	Juniperus	southern_redcedar	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
68	cl	1	virginiana	Juniperus	eastern_redcedar	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
69	wo	10	monosperma	Juniperus	oneseed_juniper	5.0	0.005000	0.020	0.000002	1	1	120	10	0.589279575	260.6698292	0.8490006	0.5	0.0005
70	cl	1	spp.	Larix	larch_spp.	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
71	cl	1	laricina	Larix	tamarack	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
72	cl	1	lyallii	Larix	subalpine_larch	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
73	cl	1	occidentalis	Larix	western_larch	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
81	cl	1	decurrens	Calocedrus	incense-cedar	1.0	0.001000	0.100	0.000010	5	1	150	10	0.590154712	52.09529693	0.56776092	0.5	0.0005
